order_date,product_id,product_name,category,brand,price,is_hot,product_region_level,daily_qty,daily_amount,daily_orders,daily_users,year,month,day,dayofweek,weekofyear,is_weekend,is_month_start,is_month_end,lag_1,lag_3,lag_7,lag_14,lag_30,rolling_mean_7,rolling_std_7,rolling_max_7,rolling_mean_14,rolling_std_14,rolling_max_14,rolling_mean_30,rolling_std_30,rolling_max_30,lag_7_ratio,lag_30_ratio,target_7d,segment_新客_qty,segment_低频_qty,segment_中频_qty,segment_高频_qty
2024-08-04,200754,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,8,4,6,31,1,0,0,3.0,0.0,2.0,4.0,0.0,1.5714285714285714,1.5118578920369097,4.0,1.6428571428571428,1.3926810257774165,4.0,1.2666666666666666,1.1426929274467321,4.0,0.0,0.0,7.0,10,440,432,0
2024-08-05,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,1.0,67.23,1.0,1.0,2024,8,5,0,32,0,0,0,0.0,4.0,1.0,1.0,1.0,1.2857142857142858,1.6035674514745468,4.0,1.3571428571428572,1.2774459408789596,4.0,1.2666666666666666,1.1426929274467321,4.0,0.5,0.5,6.0,7,414,455,0
2024-08-06,200754,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,8,6,1,32,0,0,0,1.0,3.0,0.0,1.0,0.0,1.2857142857142858,1.6035674514745468,4.0,1.3571428571428572,1.2774459408789596,4.0,1.2666666666666666,1.1426929274467321,4.0,0.0,0.0,7.0,6,378,428,0
2024-08-07,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,1.0,74.7,1.0,1.0,2024,8,7,2,32,0,0,0,0.0,0.0,1.0,2.0,2.0,1.2857142857142858,1.6035674514745468,4.0,1.2857142857142858,1.3259870882635911,4.0,1.2666666666666666,1.1426929274467321,4.0,0.5,0.3333333333333333,8.0,7,376,456,0
2024-08-08,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,3.0,216.63,3.0,3.0,2024,8,8,3,32,0,0,0,1.0,1.0,0.0,1.0,1.0,1.2857142857142858,1.6035674514745468,4.0,1.2142857142857142,1.3114039117603007,4.0,1.2333333333333334,1.1351236704106022,4.0,3.0,1.5,10.0,8,407,473,0
2024-08-09,200754,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,8,9,4,32,0,0,0,3.0,0.0,4.0,3.0,0.0,1.7142857142857142,1.6035674514745468,4.0,1.3571428571428572,1.392681025777417,4.0,1.3,1.1788363637137234,4.0,0.0,0.0,12.0,9,406,445,0
2024-08-10,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,2.0,149.4,1.0,1.0,2024,8,10,5,32,1,0,0,0.0,1.0,3.0,0.0,2.0,1.1428571428571428,1.3451854182690994,3.0,1.1428571428571428,1.350620533005412,4.0,1.3,1.1788363637137234,4.0,0.5,0.6666666666666666,11.0,14,405,471,0
2024-08-11,200754,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,8,11,6,32,1,0,0,2.0,3.0,0.0,2.0,1.0,1.0,1.1547005383792526,3.0,1.2857142857142858,1.3259870882635911,4.0,1.3,1.1788363637137234,4.0,0.0,0.0,11.0,7,408,512,0
2024-08-12,200754,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,8,12,0,33,0,0,0,0.0,0.0,1.0,1.0,2.0,1.0,1.1547005383792526,3.0,1.1428571428571428,1.350620533005412,4.0,1.2666666666666666,1.201531589646956,4.0,0.0,0.0,13.0,15,417,459,0
2024-08-13,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,1.0,74.7,1.0,1.0,2024,8,13,1,33,0,0,0,0.0,2.0,0.0,0.0,0.0,0.8571428571428571,1.2149857925879128,3.0,1.0714285714285714,1.3847680013570565,4.0,1.2,1.2148506364839744,4.0,1.0,1.0,14.0,6,420,443,0
2024-08-14,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,2.0,149.4,2.0,2.0,2024,8,14,2,33,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.1547005383792526,3.0,1.1428571428571428,1.350620533005412,4.0,1.2333333333333334,1.1943352886058405,4.0,1.0,1.0,12.0,7,379,473,0
2024-08-15,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,5.0,328.68,3.0,3.0,2024,8,15,3,33,0,0,0,2.0,0.0,3.0,0.0,1.0,1.1428571428571428,1.2149857925879128,3.0,1.2142857142857142,1.368804724431638,4.0,1.2666666666666666,1.201531589646956,4.0,1.25,2.5,9.0,13,444,486,0
2024-08-16,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,2.0,134.46,2.0,2.0,2024,8,16,4,33,0,0,0,5.0,1.0,0.0,4.0,1.0,1.4285714285714286,1.8126539343499322,5.0,1.5714285714285714,1.6508406117111132,5.0,1.4,1.3796551293211177,5.0,2.0,1.0,15.0,10,460,487,0
2024-08-17,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,1.0,74.7,1.0,1.0,2024,8,17,5,33,1,0,0,2.0,2.0,2.0,3.0,0.0,1.7142857142857142,1.704336206492694,5.0,1.4285714285714286,1.5045717874984437,5.0,1.4333333333333333,1.381736372213908,5.0,0.3333333333333333,1.0,17.0,9,375,487,0
2024-08-18,200754,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,8,18,6,33,1,0,0,1.0,5.0,0.0,0.0,1.0,1.5714285714285714,1.7182493859684496,5.0,1.2857142857142858,1.4373357526806547,5.0,1.4666666666666666,1.3578211078487257,5.0,0.0,0.0,25.0,6,420,523,0
2024-08-19,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,2.0,149.4,2.0,2.0,2024,8,19,0,34,0,0,0,0.0,2.0,0.0,1.0,2.0,1.5714285714285714,1.7182493859684496,5.0,1.2857142857142858,1.4373357526806547,5.0,1.4333333333333333,1.381736372213908,5.0,2.0,0.6666666666666666,24.0,7,436,499,0
2024-08-20,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,2.0,141.93,2.0,2.0,2024,8,20,1,34,0,0,0,2.0,1.0,1.0,0.0,4.0,1.8571428571428572,1.5735915849388868,5.0,1.3571428571428572,1.4468609447374656,5.0,1.4333333333333333,1.381736372213908,5.0,1.0,0.4,23.0,10,411,494,0
2024-08-21,200754,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,8,21,2,34,0,0,0,2.0,0.0,2.0,1.0,1.0,2.0,1.5275252316519472,5.0,1.5,1.400549342771778,5.0,1.3666666666666667,1.2994251602637366,5.0,0.0,0.0,24.0,8,482,515,0
2024-08-22,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,2.0,149.4,2.0,2.0,2024,8,22,3,34,0,0,0,0.0,2.0,5.0,3.0,1.0,1.7142857142857142,1.704336206492694,5.0,1.4285714285714286,1.452546078405125,5.0,1.3333333333333333,1.3217891045025336,5.0,0.3333333333333333,1.0,23.0,9,446,470,0
2024-08-23,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,8.0,590.13,5.0,5.0,2024,8,23,4,34,0,0,0,2.0,2.0,2.0,0.0,2.0,1.2857142857142858,0.9511897312113424,2.0,1.3571428571428572,1.3926810257774167,5.0,1.3666666666666667,1.325696520463042,5.0,2.6666666666666665,2.6666666666666665,16.0,5,449,499,0
2024-08-24,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,3.0,190.49,2.0,2.0,2024,8,24,5,34,1,0,0,8.0,0.0,1.0,2.0,1.0,2.142857142857143,2.7342623276105895,8.0,1.9285714285714286,2.2001498450467722,8.0,1.5666666666666667,1.794307729985316,8.0,1.5,1.5,15.0,6,404,559,0
2024-08-25,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,8.0,552.78,4.0,4.0,2024,8,25,6,34,1,0,0,3.0,2.0,0.0,0.0,3.0,2.4285714285714284,2.6992062325273127,8.0,2.0,2.2188007849009157,8.0,1.6333333333333333,1.8096167118144553,8.0,8.0,2.0,12.0,14,426,541,0
2024-08-26,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,1.0,74.7,1.0,1.0,2024,8,26,0,35,0,0,0,8.0,8.0,2.0,0.0,0.0,3.5714285714285716,3.1547394428670263,8.0,2.5714285714285716,2.6519741765271823,8.0,1.8,2.1399323224876965,8.0,0.3333333333333333,1.0,13.0,12,447,498,0
2024-08-27,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,1.0,67.23,1.0,1.0,2024,8,27,1,35,0,0,0,1.0,3.0,2.0,1.0,2.0,3.4285714285714284,3.2586880211286906,8.0,2.642857142857143,2.5901334345533633,8.0,1.8333333333333333,2.1186093899363416,8.0,0.3333333333333333,0.3333333333333333,16.0,7,438,530,0
2024-08-28,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,1.0,74.7,1.0,1.0,2024,8,28,2,35,0,0,0,1.0,8.0,0.0,2.0,1.0,3.2857142857142856,3.3523268393901033,8.0,2.642857142857143,2.5901334345533633,8.0,1.8,2.123757243092112,8.0,1.0,0.5,17.0,7,473,506,0
2024-08-29,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,1.0,74.7,1.0,1.0,2024,8,29,3,35,0,0,0,1.0,1.0,2.0,5.0,0.0,3.4285714285714284,3.207134902949093,8.0,2.5714285714285716,2.6228078235206014,8.0,1.8,2.123757243092112,8.0,0.3333333333333333,1.0,20.0,7,462,532,0
2024-08-30,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,1.0,74.7,1.0,1.0,2024,8,30,4,35,0,0,0,1.0,1.0,8.0,2.0,1.0,3.2857142857142856,3.3022358947782497,8.0,2.2857142857142856,2.554891881757919,8.0,1.8333333333333333,2.102270256148114,8.0,0.1111111111111111,0.5,24.0,5,469,565,0
2024-08-31,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,2.0,149.4,1.0,1.0,2024,8,31,5,35,1,0,1,1.0,1.0,3.0,1.0,0.0,2.2857142857142856,2.627691364061218,8.0,2.2142857142857144,2.5773740789526727,8.0,1.8333333333333333,2.102270256148114,8.0,0.5,2.0,22.0,7,468,538,0
2024-09-01,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,5.0,366.03,3.0,3.0,2024,9,1,6,35,1,1,0,2.0,1.0,8.0,0.0,4.0,2.142857142857143,2.6095064302514777,8.0,2.2857142857142856,2.554891881757919,8.0,1.9,2.0736441353327724,8.0,0.5555555555555556,1.0,27.0,11,504,583,0
2024-09-02,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,2.0,141.93,2.0,2.0,2024,9,2,0,36,0,0,0,5.0,1.0,1.0,2.0,3.0,1.7142857142857142,1.4960264830861913,5.0,2.642857142857143,2.56026269256595,8.0,1.9333333333333333,2.1161665623339365,8.0,1.0,0.5,25.0,12,449,558,0
2024-09-03,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,4.0,261.45,3.0,3.0,2024,9,3,1,36,0,0,0,2.0,2.0,1.0,2.0,0.0,1.8571428571428572,1.4638501094227998,5.0,2.642857142857143,2.56026269256595,8.0,1.9,2.1066397495734197,8.0,2.0,4.0,24.0,8,450,566,0
2024-09-04,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,2.0,149.4,1.0,1.0,2024,9,4,2,36,0,0,0,4.0,5.0,1.0,0.0,1.0,2.2857142857142856,1.6035674514745466,5.0,2.7857142857142856,2.5773740789526727,8.0,2.033333333333333,2.1088211011799007,8.0,1.0,1.0,28.0,5,462,542,0
2024-09-05,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,4.0,283.86,2.0,2.0,2024,9,5,3,36,0,0,0,2.0,2.0,1.0,2.0,0.0,2.4285714285714284,1.5118578920369092,5.0,2.9285714285714284,2.4640269015229044,8.0,2.066666666666667,2.099808420380024,8.0,2.0,4.0,27.0,6,488,554,0
2024-09-06,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,5.0,343.62,4.0,4.0,2024,9,6,4,36,0,0,0,4.0,4.0,1.0,8.0,1.0,2.857142857142857,1.4638501094228002,5.0,3.0714285714285716,2.4640269015229044,8.0,2.2,2.09103175325088,8.0,2.5,2.5,27.0,13,503,604,0
2024-09-07,200754,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,9,7,5,36,1,0,0,5.0,2.0,2.0,3.0,3.0,3.4285714285714284,1.3972762620115444,5.0,2.857142857142857,2.1070264449124587,8.0,2.3333333333333335,2.1388577894937666,8.0,0.0,0.0,30.0,7,480,605,0
2024-09-08,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,10.0,683.51,8.0,8.0,2024,9,8,6,36,1,0,0,0.0,4.0,5.0,8.0,0.0,3.142857142857143,1.8644544714716094,5.0,2.642857142857143,2.2397507710643856,8.0,2.2333333333333334,2.176414852273206,8.0,1.6666666666666667,10.0,21.0,17,509,563,0
2024-09-09,200754,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,9,9,0,37,0,0,0,10.0,5.0,2.0,1.0,2.0,3.857142857142857,3.1847852585154226,10.0,2.7857142857142856,2.6363894724697725,10.0,2.566666666666667,2.555363977493473,10.0,0.0,0.0,22.0,9,451,541,0
2024-09-10,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,3.0,209.16000000000005,2.0,2.0,2024,9,10,1,37,0,0,0,0.0,0.0,4.0,1.0,0.0,3.5714285714285716,3.457221565416506,10.0,2.7142857142857144,2.7012410660108235,10.0,2.5,2.5964166288068693,10.0,0.6,3.0,22.0,5,532,580,0
2024-09-11,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,6.0,425.8,6.0,6.0,2024,9,11,2,37,0,0,0,3.0,10.0,2.0,1.0,0.0,3.4285714285714284,3.457221565416506,10.0,2.857142857142857,2.6561146539532228,10.0,2.6,2.554239207872764,10.0,2.0,6.0,16.0,6,528,606,0
2024-09-12,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,3.0,209.16,3.0,3.0,2024,9,12,3,37,0,0,0,6.0,0.0,4.0,1.0,1.0,4.0,3.511884584284247,10.0,3.2142857142857144,2.7225149975873233,10.0,2.8,2.578425073968403,10.0,0.6,1.5,16.0,8,448,555,0
2024-09-13,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,5.0,343.62,4.0,4.0,2024,9,13,4,37,0,0,0,3.0,3.0,5.0,1.0,2.0,3.857142857142857,3.5321651258386098,10.0,3.357142857142857,2.6488645711858334,10.0,2.8666666666666667,2.5560386016907755,10.0,0.8333333333333334,1.6666666666666667,14.0,7,479,592,0
2024-09-14,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,3.0,216.63,3.0,3.0,2024,9,14,5,37,1,0,0,5.0,6.0,0.0,2.0,5.0,3.857142857142857,3.5321651258386098,10.0,3.642857142857143,2.590133434553363,10.0,2.966666666666667,2.5795392977246436,10.0,3.0,0.5,12.0,10,545,623,0
2024-09-15,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,1.0,67.23,1.0,1.0,2024,9,15,6,37,1,0,0,3.0,3.0,10.0,5.0,2.0,4.285714285714286,3.1471831698777737,10.0,3.7142857142857144,2.5548918817579183,10.0,2.9,2.550861923296543,10.0,0.09090909090909091,0.3333333333333333,11.0,8,483,606,0
2024-09-16,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,1.0,74.7,1.0,1.0,2024,9,16,0,38,0,0,0,1.0,5.0,0.0,2.0,1.0,3.0,2.081665999466134,6.0,3.4285714285714284,2.622807823520601,10.0,2.8666666666666667,2.5694938899664104,10.0,1.0,0.5,13.0,11,538,587,0
2024-09-17,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,3.0,224.1,3.0,3.0,2024,9,17,1,38,0,0,0,1.0,3.0,3.0,4.0,0.0,3.142857142857143,1.8644544714716103,6.0,3.357142857142857,2.6777471259119414,10.0,2.8666666666666667,2.5694938899664104,10.0,0.75,3.0,11.0,3,511,612,0
2024-09-18,200754,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,9,18,2,38,0,0,0,3.0,1.0,6.0,2.0,2.0,3.142857142857143,1.8644544714716103,6.0,3.2857142857142856,2.6726124191242424,10.0,2.966666666666667,2.5118111796667466,10.0,0.0,0.0,17.0,12,457,613,0
2024-09-19,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,3.0,224.1,2.0,2.0,2024,9,19,3,38,0,0,0,0.0,1.0,3.0,4.0,2.0,2.2857142857142856,1.7043362064926946,5.0,3.142857142857143,2.7971728270122704,10.0,2.9,2.564344374097504,10.0,0.75,1.0,19.0,13,546,623,0
2024-09-20,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,3.0,209.16,3.0,3.0,2024,9,20,4,38,0,0,0,3.0,3.0,5.0,5.0,0.0,2.2857142857142856,1.7043362064926946,5.0,3.0714285714285716,2.7863481949921938,10.0,2.933333333333333,2.5587353197979685,10.0,0.5,3.0,17.0,13,539,661,0
2024-09-21,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,1.0,67.23,1.0,1.0,2024,9,21,5,38,1,0,0,3.0,0.0,3.0,0.0,2.0,2.0,1.290994448735807,3.0,2.9285714285714284,2.730575755412025,10.0,3.033333333333333,2.4980452127728743,10.0,0.25,0.3333333333333333,20.0,9,515,627,0
2024-09-22,200754,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,9,22,6,38,1,0,0,1.0,3.0,1.0,10.0,8.0,1.7142857142857142,1.2535663410560187,3.0,3.0,2.660248687044704,10.0,3.0,2.5188941196896106,10.0,0.0,0.0,23.0,13,565,646,0
2024-09-23,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,3.0,224.1,2.0,2.0,2024,9,23,0,39,0,0,0,0.0,3.0,1.0,0.0,3.0,1.5714285714285714,1.3972762620115449,3.0,2.2857142857142856,1.8575654633281289,6.0,2.7333333333333334,2.391556026917425,10.0,1.5,0.75,23.0,9,511,635,0
2024-09-24,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,1.0,74.7,1.0,1.0,2024,9,24,1,39,0,0,0,3.0,1.0,3.0,3.0,8.0,1.8571428571428572,1.463850109422801,3.0,2.5,1.7431183374807155,6.0,2.7333333333333334,2.391556026917425,10.0,0.25,0.1111111111111111,25.0,8,589,663,0
2024-09-25,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,6.0,425.79,4.0,4.0,2024,9,25,2,39,0,0,0,1.0,0.0,0.0,6.0,1.0,1.5714285714285714,1.3972762620115449,3.0,2.357142857142857,1.780541959721721,6.0,2.5,2.1932498324600895,10.0,6.0,3.0,21.0,6,573,659,0
2024-09-26,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,5.0,347.36,4.0,4.0,2024,9,26,3,39,0,0,0,6.0,3.0,3.0,3.0,1.0,2.4285714285714284,1.9880595947760107,6.0,2.357142857142857,1.780541959721721,6.0,2.6666666666666665,2.2641635942681346,10.0,1.25,2.5,17.0,17,643,612,0
2024-09-27,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,1.0,67.23,1.0,1.0,2024,9,27,4,39,0,0,0,5.0,1.0,3.0,5.0,1.0,2.7142857142857144,2.2146697055682836,6.0,2.5,1.9115036368906413,6.0,2.8,2.280350850198277,10.0,0.25,0.5,17.0,10,522,623,0
2024-09-28,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,4.0,276.39,3.0,3.0,2024,9,28,5,39,1,0,0,1.0,6.0,1.0,3.0,1.0,2.4285714285714284,2.299068134204441,6.0,2.2142857142857144,1.8050600428356267,6.0,2.8,2.280350850198277,10.0,2.0,2.0,13.0,12,565,650,0
2024-09-29,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,3.0,209.16,2.0,2.0,2024,9,29,6,39,1,0,0,4.0,5.0,0.0,1.0,1.0,2.857142857142857,2.2677868380553647,6.0,2.2857142857142856,1.8575654633281289,6.0,2.9,2.264417410040948,10.0,3.0,1.5,12.0,13,560,669,0
2024-09-30,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,3.0,224.1,2.0,2.0,2024,9,30,0,40,0,0,1,3.0,1.0,3.0,1.0,2.0,3.2857142857142856,1.8898223650461379,6.0,2.4285714285714284,1.8277470669267495,6.0,2.966666666666667,2.2358109434191094,10.0,0.75,1.0,18.0,10,616,698,0
2024-10-01,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,3.0,201.69,3.0,3.0,2024,10,1,1,40,0,1,0,3.0,4.0,1.0,3.0,5.0,3.2857142857142856,1.8898223650461379,6.0,2.5714285714285716,1.7851647506079604,6.0,3.0,2.228344058124623,10.0,1.5,0.5,19.0,10,564,668,0
2024-10-02,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,2.0,149.4,2.0,2.0,2024,10,2,2,40,0,0,0,3.0,3.0,6.0,0.0,2.0,3.5714285714285716,1.6183471874253765,6.0,2.5714285714285716,1.7851647506079604,6.0,2.933333333333333,2.1961303480775296,10.0,0.2857142857142857,0.6666666666666666,19.0,11,555,667,0
2024-10-03,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,1.0,74.7,1.0,1.0,2024,10,3,3,40,0,0,0,2.0,3.0,5.0,3.0,4.0,3.0,1.290994448735808,5.0,2.7142857142857144,1.6374732612530427,6.0,2.933333333333333,2.1961303480775296,10.0,0.16666666666666666,0.2,24.0,12,571,644,0
2024-10-04,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,1.0,74.7,1.0,1.0,2024,10,4,4,40,0,0,0,1.0,3.0,1.0,3.0,2.0,2.4285714285714284,1.1338934190276837,4.0,2.5714285714285716,1.6967972416057475,6.0,2.8333333333333335,2.2141135586447946,10.0,0.5,0.3333333333333333,26.0,9,527,735,0
2024-10-05,200754,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,10,5,5,40,1,0,0,1.0,2.0,4.0,1.0,4.0,2.4285714285714284,1.1338934190276837,4.0,2.4285714285714284,1.7415415679698916,6.0,2.8,2.234525329522104,10.0,0.0,0.0,27.0,11,559,757,0
2024-10-06,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,2.0,149.4,2.0,2.0,2024,10,6,6,40,1,0,0,0.0,1.0,3.0,0.0,5.0,1.8571428571428572,1.214985792587913,3.0,2.357142857142857,1.8232322463624375,6.0,2.6666666666666665,2.279342514597264,10.0,0.5,0.3333333333333333,28.0,6,612,623,0
2024-10-07,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,9.0,638.69,6.0,6.0,2024,10,7,0,41,0,0,0,2.0,1.0,3.0,3.0,0.0,1.7142857142857142,1.1126972805283748,3.0,2.5,1.6984155512168921,6.0,2.566666666666667,2.238893404823223,10.0,2.25,9.0,19.0,6,577,656,0
2024-10-08,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,4.0,291.33000000000004,4.0,4.0,2024,10,8,1,41,0,0,0,9.0,0.0,3.0,1.0,10.0,2.5714285714285716,2.9920529661723836,9.0,2.9285714285714284,2.4326081512611952,9.0,2.8666666666666667,2.473770448098421,10.0,1.0,0.36363636363636365,17.0,9,587,722,0
2024-10-09,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,2.0,141.93,2.0,2.0,2024,10,9,2,41,0,0,0,4.0,2.0,2.0,6.0,0.0,2.7142857142857144,3.0394235042348483,9.0,3.142857142857143,2.38124540321439,9.0,2.6666666666666665,2.0899320783111657,9.0,0.6666666666666666,2.0,18.0,13,578,678,0
2024-10-10,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,6.0,433.26,4.0,4.0,2024,10,10,3,41,0,0,0,2.0,9.0,1.0,5.0,3.0,2.7142857142857144,3.0394235042348483,9.0,2.857142857142857,2.2483204964917807,9.0,2.7333333333333334,2.033060090930255,9.0,3.0,1.5,14.0,10,572,678,0
2024-10-11,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,3.0,209.16,2.0,2.0,2024,10,11,4,41,0,0,0,6.0,4.0,1.0,1.0,6.0,3.4285714285714284,3.1547394428670272,9.0,2.9285714285714284,2.335817620458401,9.0,2.8333333333333335,2.118609389936343,9.0,1.5,0.42857142857142855,15.0,15,617,710,0
2024-10-12,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,1.0,74.7,1.0,1.0,2024,10,12,5,41,1,0,0,3.0,2.0,0.0,4.0,3.0,3.7142857142857144,2.98408476836063,9.0,3.0714285714285716,2.268997939256808,9.0,2.7333333333333334,2.033060090930255,9.0,1.0,0.25,17.0,6,606,727,0
2024-10-13,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,3.0,201.69,2.0,2.0,2024,10,13,6,41,1,0,0,1.0,6.0,2.0,3.0,5.0,3.857142857142857,2.7945525240230893,9.0,2.857142857142857,2.3157368940873564,9.0,2.6666666666666665,2.0566684364455226,9.0,1.0,0.5,18.0,7,674,739,0
2024-10-14,200754,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,10,14,0,42,0,0,0,3.0,3.0,9.0,3.0,3.0,4.0,2.708012801545322,9.0,2.857142857142857,2.3157368940873564,9.0,2.6,2.010318211215536,9.0,0.0,0.0,18.0,7,604,693,0
2024-10-15,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,2.0,149.4,1.0,1.0,2024,10,15,1,42,0,0,0,0.0,1.0,4.0,3.0,1.0,2.7142857142857144,1.97604704011871,6.0,2.642857142857143,2.437121342805982,9.0,2.5,2.0636425779807843,9.0,0.4,1.0,20.0,3,635,806,0
2024-10-16,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,3.0,194.22,2.0,2.0,2024,10,16,2,42,0,0,0,2.0,3.0,2.0,2.0,1.0,2.4285714285714284,1.9023794624226862,6.0,2.5714285714285716,2.4405007592795274,9.0,2.533333333333333,2.0465839213495354,9.0,1.0,1.5,21.0,6,634,789,0
2024-10-17,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,2.0,149.4,1.0,1.0,2024,10,17,3,42,0,0,0,3.0,0.0,6.0,1.0,3.0,2.5714285714285716,1.9023794624226862,6.0,2.642857142857143,2.437121342805982,9.0,2.6,2.0273985369399408,9.0,0.2857142857142857,0.5,27.0,10,620,787,0
2024-10-18,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,4.0,283.86,3.0,3.0,2024,10,18,4,42,0,0,0,2.0,2.0,3.0,1.0,0.0,2.0,1.1547005383792557,3.0,2.7142857142857144,2.3996336716761064,9.0,2.566666666666667,2.02881540659149,9.0,1.0,4.0,26.0,10,657,748,0
2024-10-19,200754,网易严选 日式和风四件套,家居日用,网易严选,74.7,1.0,二线,3.0,216.63,3.0,3.0,2024,10,19,5,42,1,0,0,4.0,3.0,1.0,0.0,3.0,2.142857142857143,1.345185418269102,4.0,2.9285714285714284,2.3685206585314185,9.0,2.7,1.9852907369815718,9.0,1.5,0.75,29.0,7,622,756,0
